,fare_amount,pickup_datetime,passenger_count,distance_travelled,fare_per_km
3633,2.9,2011-11-29 19:37:45+00:00,2,0.23834188436234793,12.16739562061685
9310,2.9,2009-12-16 15:53:04+00:00,2,0.23835301134289308,12.166827612796881
55067,4.5,2013-09-15 11:13:24+00:00,1,0.3702746513176997,12.153140875255191
67117,5.0,2012-11-29 14:05:00+00:00,1,0.4114397919330728,12.152446355537068
177859,4.9,2010-12-22 11:45:00+00:00,3,0.40339156661558373,12.147006545304174
197547,6.0,2013-02-17 20:05:42+00:00,2,0.49441763807747363,12.135489387738671
140973,4.5,2011-08-17 10:20:45+00:00,1,0.37098101327832017,12.130000832748753
38735,5.0,2014-08-31 23:43:13+00:00,1,0.4122677518207616,12.128040522009616
154058,3.3,2009-12-02 19:53:00+00:00,1,0.2722807667719499,12.119842466742908
116602,4.5,2010-04-08 08:42:33+00:00,1,0.371338414360989,12.118326103545584
144292,4.5,2009-01-29 11:24:55+00:00,1,0.37137007016785883,12.117293130181453
158566,5.0,2013-03-18 10:50:37+00:00,2,0.4127712133530122,12.113247819255932
8777,3.7,2012-01-04 11:34:00+00:00,1,0.3055822586170954,12.10803276585576
3368,4.5,2011-08-03 17:28:00+00:00,6,0.3716720942198458,12.1074465099288
18245,3.0,2014-10-06 17:38:02+00:00,1,0.24779946240034617,12.106563795336987
157834,3.3,2010-01-30 10:57:00+00:00,1,0.27261175814076793,12.105127168784797
104510,5.7,2009-05-26 11:08:18+00:00,2,0.47095251850322845,12.103130944316048
163673,4.1,2011-01-19 20:39:00+00:00,1,0.33876020903583637,12.102956281876287
49245,3.5,2015-06-25 19:07:47+00:00,1,0.2893051681465115,12.09795187007344
124675,4.0,2015-06-26 20:12:58+00:00,1,0.3309232092726696,12.087396374498878
193762,3.0,2014-03-26 15:49:37+00:00,1,0.2482146456566531,12.08631340855607
125600,2.9,2009-01-21 13:03:00+00:00,2,0.23994578821589416,12.08606336274046
155513,6.0,2014-10-30 14:39:00+00:00,1,0.4964900007044894,12.084835528381964
81085,4.0,2014-02-24 13:05:00+00:00,1,0.331070964885005,12.0820018191247
19179,5.7,2011-10-10 13:33:00+00:00,5,0.47197432950971324,12.076928009879602
59262,2.5,2014-01-06 19:28:00+00:00,1,0.20701378535220996,12.076490441187477
185847,4.1,2009-05-05 08:24:00+00:00,5,0.3395483120763119,12.074864913710845
47768,4.5,2013-04-27 10:02:00+00:00,1,0.37277208262756567,12.071719449269818
54648,2.9,2010-08-29 13:36:28+00:00,1,0.24023361364590748,12.0715829728743
90873,5.3,2011-02-20 15:44:00+00:00,5,0.439125920656259,12.0694310007465
29198,5.5,2012-10-08 10:28:00+00:00,6,0.45590789571676804,12.063840200339204
187921,3.5,2013-10-09 16:15:00+00:00,6,0.2901449445385447,12.062936356056472
166962,4.9,2010-11-16 22:06:28+00:00,1,0.40629454283006167,12.060216132534897
156086,4.1,2010-04-12 11:49:00+00:00,1,0.33996245774450967,12.060155192433784
156858,5.5,2014-05-29 18:27:38+00:00,1,0.4562044425516744,12.055998335388884
102982,5.0,2014-01-19 11:34:00+00:00,2,0.4147849401570767,12.054439580440237
37518,5.7,2011-09-02 11:51:19+00:00,1,0.4728879806211179,12.053594579657737
82817,5.0,2015-02-11 15:05:41+00:00,1,0.4152950454213196,12.039633159907956
87725,2.9,2009-04-30 12:33:40+00:00,1,0.240914212252238,12.037479951426402
163050,4.1,2011-10-31 14:05:21+00:00,1,0.3409039660183481,12.02684746641912
68178,6.0,2015-03-21 14:29:43+00:00,5,0.4989827831197307,12.024462973425482
126309,3.3,2011-04-29 11:46:17+00:00,1,0.2744800504746923,12.0227316859382
13779,4.0,2013-01-09 20:49:00+00:00,2,0.33276086685435935,12.020644247662375
192281,6.0,2013-11-07 07:56:00+00:00,3,0.49926387549591156,12.017693036653787
87900,5.7,2009-02-07 00:03:00+00:00,1,0.4743114957813704,12.017419039380323
3361,4.5,2011-03-01 21:12:38+00:00,1,0.37486341756445274,12.004372230390514
59184,3.3,2012-07-22 15:29:00+00:00,1,0.27492248120409096,12.003383592155993
192259,3.0,2013-08-08 09:32:00+00:00,6,0.2500152755587711,11.999266817978047
71245,4.5,2009-03-14 00:09:01+00:00,1,0.37506536961689946,11.997908536840939
122938,2.9,2010-11-23 10:59:12+00:00,1,0.24174223611757006,11.996248758903679
123265,5.3,2010-09-01 12:29:00+00:00,5,0.4419053105021426,11.993519593547186
191806,4.5,2010-08-09 20:29:00+00:00,1,0.3752364002622368,11.992439957464523
167423,4.5,2015-03-18 09:55:03+00:00,1,0.3753361109741846,11.98925408035015
166354,5.5,2014-06-18 11:19:02+00:00,1,0.4588222821481522,11.987212073157485
92614,2.9,2010-10-28 20:49:55+00:00,1,0.24193136034673424,11.986870969698767
185909,3.5,2014-06-17 12:26:12+00:00,1,0.29213208639472665,11.98088180998655
63127,4.5,2013-05-25 18:58:00+00:00,1,0.3758315182015237,11.973450288400414
124666,5.3,2009-03-18 11:29:00+00:00,1,0.4426599967950567,11.973071970300042
190395,5.5,2014-03-01 15:04:00+00:00,1,0.45961023713371335,11.966661217774176
74267,5.0,2014-09-19 22:05:00+00:00,2,0.41789949910095414,11.964599169792553
59440,4.0,2013-10-31 12:24:00+00:00,3,0.3343420095931899,11.963797205343695
168522,5.0,2014-06-22 01:43:54+00:00,2,0.418091805579071,11.959095904964782
82547,4.0,2013-05-09 17:55:00+00:00,1,0.3345301786608639,11.957067718111835
100221,5.3,2010-03-11 22:27:00+00:00,5,0.44342062248079395,11.95253385002309
184165,3.9,2009-01-09 17:06:44+00:00,1,0.3264254730200839,11.947596993326698
96155,4.5,2013-02-26 13:01:00+00:00,3,0.37677534477000846,11.943456657831192
137130,3.3,2012-03-06 22:25:44+00:00,1,0.27630339135309273,11.943393035602934
163104,5.5,2014-01-18 20:09:00+00:00,2,0.46051738204053944,11.943088826809655
170934,4.5,2010-09-02 17:59:50+00:00,2,0.37684002814992884,11.941406601874148
87199,3.7,2011-01-21 13:33:00+00:00,1,0.30987832487664946,11.94017039259789
133309,5.3,2010-05-25 09:16:14+00:00,1,0.44402115112670537,11.936368316129151
24278,5.0,2015-02-12 19:07:19+00:00,1,0.41889893374439174,11.936053298839271
75392,5.3,2012-05-28 15:14:58+00:00,1,0.4442542395735099,11.93010561944906
128877,5.5,2015-05-06 17:13:26+00:00,5,0.4610945552411026,11.92813911481582
101644,4.9,2010-03-26 11:49:00+00:00,1,0.41103698829468904,11.921068272539483
163905,5.3,2010-03-22 20:20:32+00:00,1,0.44468271954323485,11.918610206944866
3392,4.1,2009-05-06 21:59:20+00:00,2,0.3440150413557948,11.918083534491759
137604,4.1,2010-12-30 21:25:00+00:00,1,0.34401688286597204,11.918019737413141
45096,4.0,2014-07-06 10:00:00+00:00,1,0.3358863028681792,11.908791653138135
176123,3.3,2012-08-25 14:48:00+00:00,1,0.2771219216853233,11.908116037630565
89406,4.5,2010-12-31 18:28:00+00:00,1,0.3779348744557268,11.906813327244699
75362,4.5,2011-08-03 10:40:00+00:00,1,0.37820796047962185,11.898215982269003
115047,3.3,2010-03-17 00:55:00+00:00,1,0.2773610990425081,11.897847287857209
60234,4.1,2010-04-16 11:47:00+00:00,5,0.3446188678913759,11.897201174987094
161180,5.3,2011-09-17 17:38:13+00:00,1,0.4456096675766561,11.893817359984153
30803,4.5,2011-08-31 11:31:04+00:00,1,0.37854968877441686,11.887475101535783
149595,4.0,2012-11-24 23:48:00+00:00,1,0.3367308126809188,11.878924795012274
56471,4.1,2011-06-30 16:52:50+00:00,1,0.3451773525969374,11.87795192573818
142069,4.0,2015-06-21 12:17:01+00:00,1,0.3367964068135725,11.876611267453715
66331,4.1,2011-02-04 16:11:28+00:00,1,0.3452363340726068,11.875922651692063
136206,3.5,2015-05-06 08:34:55+00:00,1,0.29478116016899497,11.87321468574683
74218,2.5,2013-12-20 19:52:48+00:00,1,0.21059768157023967,11.87097588805215
137235,4.1,2010-12-22 09:17:01+00:00,2,0.34542382801198634,11.869476473573583
197715,5.0,2014-11-04 13:36:07+00:00,1,0.4214963065346918,11.86250015120469
37058,4.5,2009-01-21 09:49:00+00:00,2,0.37937901935177026,11.861488829005278
142974,4.0,2014-12-04 19:33:45+00:00,1,0.337279003997152,11.859617564672885
110956,4.0,2015-02-09 10:49:04+00:00,2,0.337299075423383,11.858911842492121
100560,5.3,2011-09-23 10:00:00+00:00,1,0.4472313806300503,11.850688993543946
177521,5.0,2014-02-19 17:41:03+00:00,1,0.4221545724752282,11.84400294584846
134538,4.9,2012-07-26 17:10:41+00:00,1,0.4137559601128702,11.842729706330536
115842,4.1,2011-01-26 20:51:00+00:00,1,0.34621374930191523,11.842395076067877
72717,4.0,2013-07-26 22:22:00+00:00,4,0.33778211531648156,11.841953195929987
18572,4.9,2010-04-28 13:54:13+00:00,1,0.413798432366606,11.84151416905038
115133,5.3,2010-10-10 11:42:00+00:00,1,0.4476119153133766,11.840614198774018
133458,3.3,2009-03-05 16:11:00+00:00,1,0.2787991226697724,11.836479140964629
48911,4.0,2014-07-13 14:00:48+00:00,1,0.3380008163295477,11.834290944729661
48482,3.3,2011-11-16 22:11:29+00:00,1,0.2788805708115688,11.833022251771387
107782,4.0,2014-12-03 12:19:07+00:00,1,0.338465624675583,11.818039140116438
52790,4.5,2010-10-21 07:18:00+00:00,2,0.3808068707988681,11.817013675619258
190459,5.7,2009-08-04 07:22:00+00:00,2,0.4824411597780096,11.814912315157349
182910,5.0,2014-07-31 18:16:19+00:00,1,0.4232043525593457,11.814623289581723
116981,3.7,2012-08-05 00:12:21+00:00,4,0.31320140424920323,11.813484709206609
175896,3.0,2013-05-16 22:20:42+00:00,2,0.25398640388406934,11.811655876545789
181757,5.5,2013-02-09 14:45:37+00:00,1,0.4658916588382074,11.805319746902818
44123,3.7,2010-10-26 18:56:00+00:00,1,0.3134241443064411,11.805089260712588
88289,4.5,2010-09-04 14:31:00+00:00,1,0.3812174734301593,11.804285778165987
31195,2.9,2009-05-27 02:21:00+00:00,1,0.24570150777215016,11.802939372636239
68786,5.5,2013-06-27 21:56:00+00:00,1,0.46600278027891834,11.802504690439969
21980,3.5,2015-04-28 18:01:22+00:00,6,0.2966437043740734,11.798666037376721
98805,3.3,2009-10-01 12:02:00+00:00,1,0.27990655499140754,11.789648870857283
188265,4.1,2010-04-04 01:01:00+00:00,2,0.3477992925960602,11.788408105711149
169946,2.9,2011-01-22 18:42:00+00:00,2,0.24610364116335634,11.783653367708872
43862,4.1,2012-05-20 02:17:14+00:00,1,0.34828993075048925,11.771801703154004
82968,5.0,2014-04-08 13:01:20+00:00,1,0.4248581320229905,11.768634334930026
74729,5.5,2013-05-08 11:00:00+00:00,1,0.4676303136875626,11.761427433198246
96733,3.0,2015-03-13 17:35:10+00:00,4,0.25507917876001873,11.761054016966366
99134,4.5,2014-02-24 21:50:00+00:00,1,0.38302473962433986,11.748588366415904
57507,4.5,2013-11-12 12:30:46+00:00,1,0.3831139345673714,11.745853110463319
49387,3.5,2015-05-26 11:13:39+00:00,1,0.2980200491471829,11.74417630631105
50155,3.7,2009-04-30 14:50:00+00:00,2,0.31517984888615413,11.739329189590652
136033,5.0,2014-04-22 10:53:06+00:00,1,0.42610945657934135,11.734074245003297
98809,5.5,2013-06-07 16:34:00+00:00,1,0.4687610497382788,11.733056752626503
69978,4.0,2012-11-11 11:00:17+00:00,1,0.34093089592733655,11.732582901059603
91220,5.4,2009-01-14 22:09:49+00:00,2,0.4603285632503394,11.730751535101529
178192,4.5,2014-01-09 13:19:00+00:00,1,0.3836964928657365,11.728019629240253
186839,4.5,2014-11-21 22:41:00+00:00,5,0.38372358269104584,11.72719166344062
169826,5.0,2014-01-19 01:24:27+00:00,2,0.42664864323661145,11.719245049203385
190913,4.5,2010-05-10 15:19:00+00:00,1,0.384049500593332,11.717239556483701
30084,4.1,2012-01-18 16:04:09+00:00,1,0.3499729746382884,11.715190306444432
57456,5.0,2013-07-12 12:30:00+00:00,1,0.4268340440106654,11.714154646659496
88730,5.5,2012-10-09 19:22:00+00:00,1,0.4697724422087859,11.707796170716156
126506,2.5,2012-11-07 16:56:42+00:00,1,0.21354459496875752,11.707156532647247
158747,4.0,2012-10-03 09:10:12+00:00,1,0.34181692401028646,11.702170720720739
194429,3.7,2009-02-13 11:44:00+00:00,5,0.31625058219341334,11.699583204995161
63434,4.5,2014-11-12 12:14:48+00:00,1,0.38467046826185797,11.698324595421504
90837,4.9,2009-11-18 09:29:36+00:00,1,0.4191165175529754,11.691259577667804
118972,3.0,2013-07-31 23:19:00+00:00,1,0.2567519304709522,11.684430159871406
26336,5.5,2013-04-07 18:10:51+00:00,1,0.4707967675836436,11.682323199092162
198111,5.7,2011-08-09 16:20:00+00:00,1,0.4879263095301941,11.682091923856936
57173,4.5,2009-04-20 23:42:00+00:00,3,0.3852214291189804,11.681593130194528
136745,5.7,2009-02-21 19:40:22+00:00,2,0.48796218338104175,11.681233083484592
156689,3.7,2011-01-18 22:42:00+00:00,1,0.31679327293379084,11.679540937642615
1905,5.0,2012-10-19 20:24:00+00:00,1,0.42815028125652244,11.678142509508932
58542,3.7,2010-12-12 04:50:43+00:00,1,0.3169884790647666,11.672348505902708
194020,5.0,2015-05-21 17:44:41+00:00,1,0.42838842541977085,11.671650547282134
159814,4.0,2014-06-19 07:51:14+00:00,1,0.34275015871484943,11.670308235590914
47075,3.3,2012-04-29 20:40:00+00:00,2,0.28283460279115,11.66759642361291
159169,5.3,2010-09-16 21:09:00+00:00,1,0.45430486089174366,11.666174976857528
48845,4.1,2009-04-13 15:04:12+00:00,1,0.3514942966683093,11.664485139197012
191265,2.9,2011-01-18 10:36:00+00:00,1,0.2486572386014092,11.662640574275102
106850,3.3,2012-06-02 15:02:05+00:00,1,0.28298636683681133,11.661339155263965
75233,2.5,2012-01-06 00:20:00+00:00,1,0.21449741929397234,11.655151881215446
119395,2.5,2010-08-08 03:11:00+00:00,5,0.2145828767553729,11.65051022617257
57204,3.5,2014-03-07 23:13:00+00:00,3,0.3006462968373975,11.641586930614851
135022,4.5,2013-01-01 06:54:00+00:00,5,0.3865465348580856,11.641547897078171
35379,3.0,2014-05-13 10:25:00+00:00,2,0.2578188987706073,11.636074835108307
113142,4.0,2014-11-14 16:32:00+00:00,1,0.3438173600438173,11.634083862112798
13236,2.9,2011-12-18 02:44:58+00:00,1,0.24927760968449986,11.633616046264272
61500,4.0,2014-08-05 10:08:00+00:00,1,0.34395838783945587,11.629313723458369
80217,5.3,2009-05-24 01:27:00+00:00,3,0.45576899989872566,11.62869787365461
164879,4.0,2013-12-31 10:23:00+00:00,1,0.3439957814871224,11.628049572897863
162541,5.3,2012-03-10 03:06:22+00:00,1,0.4558360985735379,11.62698613950377
44249,4.5,2013-01-26 14:00:00+00:00,6,0.3872946577554603,11.619060345627906
118434,3.3,2010-05-19 15:14:00+00:00,1,0.28406229775186503,11.617169987418134
29599,4.0,2014-08-20 14:49:00+00:00,2,0.3443753391218417,11.615233571021705
51120,4.1,2012-07-07 19:33:16+00:00,4,0.3530233930276008,11.613961230267382
28627,4.9,2010-09-30 19:20:00+00:00,2,0.4220580616620935,11.609777054615343
70385,5.0,2013-10-06 00:12:19+00:00,1,0.4307951540172373,11.606444393290312
81004,4.0,2015-02-16 14:00:54+00:00,1,0.34487128305274806,11.598530224356779
13210,4.5,2011-10-02 14:08:21+00:00,1,0.3881332096184566,11.593957663204337
163676,3.3,2009-07-29 10:11:33+00:00,1,0.2847122046530838,11.590651703958336
188941,5.3,2011-10-06 12:12:00+00:00,1,0.45738161929042676,11.587697835829783
164340,3.5,2014-06-11 16:24:00+00:00,1,0.3020779106528513,11.586414883616595
91097,5.3,2010-04-07 11:38:47+00:00,1,0.4577133461471958,11.579299674376495
55865,5.7,2009-10-27 11:09:00+00:00,1,0.49233421749343476,11.577501212529492
192604,3.7,2011-05-02 13:01:10+00:00,1,0.3197521307980526,11.571463154179344
168604,2.9,2011-01-11 10:05:00+00:00,1,0.2506862133553918,11.5682468580302
13121,4.0,2013-01-20 15:07:00+00:00,6,0.3458164639685903,11.566829277287708
192006,5.7,2011-11-20 01:29:00+00:00,3,0.4928011641702573,11.566531117265612
104543,3.5,2014-11-17 18:02:31+00:00,1,0.30259968112051955,11.566436511233528
89339,3.7,2009-06-10 04:02:00+00:00,2,0.32002033441966204,11.561765306913173
12806,3.0,2012-09-13 19:42:00+00:00,5,0.25952730969127663,11.559477126197935
51848,5.0,2014-01-14 11:43:00+00:00,1,0.43259614326468315,11.55812431027791
163016,3.3,2009-03-02 14:41:41+00:00,1,0.28560312041732466,11.554495606273573
139430,3.0,2014-01-02 21:25:00+00:00,1,0.2597338779104348,11.550283790990498
87160,3.3,2009-02-04 07:36:36+00:00,1,0.2857356217688635,11.549137554397843
150680,3.3,2010-06-05 21:58:23+00:00,1,0.28578987664684896,11.546945044795326
165797,3.0,2014-12-21 05:12:00+00:00,1,0.2598883110196173,11.54342028015854
51408,3.5,2015-02-21 20:40:22+00:00,2,0.30322766531444023,11.542482432698149
111737,4.5,2010-07-28 09:32:00+00:00,5,0.3899334928543654,11.540429541097886
106881,3.5,2014-08-17 12:30:17+00:00,1,0.30340196728699775,11.535851370038205
23787,5.0,2015-02-12 20:58:04+00:00,1,0.4334780193284412,11.53461023870638
123255,3.3,2011-08-05 13:22:00+00:00,5,0.2862431208573568,11.528661335566156
147819,5.7,2011-01-07 23:42:00+00:00,2,0.49461378988568755,11.524142910203441
113114,5.5,2015-04-11 01:02:38+00:00,6,0.4773011110943291,11.523124233651814
119551,4.5,2009-12-30 12:15:00+00:00,5,0.39056752747349793,11.521695183185317
14882,3.0,2014-08-19 20:54:33+00:00,1,0.2604755704084574,11.51739487620906
184386,5.0,2014-06-10 10:11:00+00:00,1,0.43433883982123395,11.51174967925482
151897,4.1,2010-07-07 12:16:16+00:00,1,0.35616129398682134,11.511638320113773
158874,2.9,2011-10-25 16:49:00+00:00,1,0.25192752978260863,11.51124691494592
68508,3.0,2014-01-21 06:58:00+00:00,6,0.2606491070011173,11.509726753014121
5689,5.3,2010-07-12 20:40:00+00:00,1,0.4605051891590666,11.50909940814866
186541,3.5,2014-01-31 13:54:12+00:00,1,0.30425466461511946,11.503521250619054
177900,4.9,2010-02-26 22:50:50+00:00,3,0.42618334698412175,11.497399029489904
66466,3.5,2015-06-22 20:30:32+00:00,1,0.3045437519263403,11.492601565001214
57289,5.5,2013-12-06 10:43:26+00:00,1,0.478790378194746,11.487281805322532
12923,3.0,2014-01-08 21:09:39+00:00,1,0.26122733319770436,11.484249995116375
59094,5.7,2009-12-17 09:34:00+00:00,5,0.49636534411890115,11.483476974239768
32253,2.9,2009-12-06 20:30:24+00:00,1,0.25261011566211566,11.480142006185375
162299,4.5,2014-05-08 18:40:00+00:00,1,0.3920739873618974,11.477425549903543
160949,3.7,2010-07-15 00:19:41+00:00,2,0.3224245367020848,11.475553435992813
108507,3.5,2015-04-15 15:31:51+00:00,1,0.3053445189769484,11.462462177892336
47481,3.0,2013-05-17 00:00:00+00:00,1,0.2617426893712085,11.461638172997231
155759,4.1,2010-12-07 04:42:00+00:00,5,0.35773628072327635,11.460956634620791
8382,3.3,2012-07-08 13:47:00+00:00,5,0.28808513499066923,11.454947163819762
195922,4.5,2015-04-21 12:13:41+00:00,2,0.392890110974084,11.453584283002815
7897,5.5,2013-10-14 13:36:00+00:00,1,0.480282809786531,11.45158620697784
134658,4.9,2012-02-08 13:59:00+00:00,1,0.42790726230806586,11.451079314639708
83825,2.5,2014-06-14 08:49:00+00:00,6,0.218355966726218,11.449194805537802
41615,2.5,2011-12-18 13:04:00+00:00,2,0.21841155745258237,11.446280724145083
117364,3.3,2011-10-05 18:14:00+00:00,2,0.2883101368016416,11.446007541075158
23519,5.0,2013-06-01 22:03:00+00:00,6,0.4370221861026153,11.441066744437482
161424,3.3,2010-03-23 09:14:00+00:00,1,0.28861444693260613,11.433939066711298
101848,5.7,2010-08-01 12:01:00+00:00,5,0.49866768972540376,11.430457832828033
69128,5.0,2013-10-04 11:32:00+00:00,5,0.43784719346327905,11.419509076787849
64269,4.0,2012-12-25 16:02:48+00:00,2,0.3502930180598362,11.419011495446734
79915,4.5,2009-01-16 11:15:07+00:00,1,0.3943351016119539,11.411614085596247
130573,2.9,2009-07-05 17:16:02+00:00,1,0.25421655930717824,11.407596766722952
30981,4.0,2014-04-28 12:15:00+00:00,2,0.3506703436326812,11.406724499605545
10697,3.5,2013-11-22 19:03:32+00:00,1,0.307019000905561,11.399945898060555
125629,2.9,2011-11-21 15:43:23+00:00,1,0.25444079688395926,11.39754330089832
95502,4.5,2013-03-05 07:10:00+00:00,3,0.39496097941837105,11.393530587823657
138567,3.5,2013-08-07 21:28:00+00:00,1,0.30724787952255234,11.391453719514104
175688,2.9,2009-05-06 10:06:04+00:00,1,0.25466549139304046,11.387487107643716
178609,3.7,2009-12-18 11:18:00+00:00,1,0.32508490085540126,11.381642119532865
62133,5.0,2014-10-07 19:17:00+00:00,2,0.4393967527240132,11.379237486401088
20266,4.0,2014-01-08 06:17:38+00:00,1,0.3518979732871722,11.36693105287007
107377,4.5,2014-12-15 18:40:02+00:00,1,0.39592665026279217,11.365741601413221
23159,4.5,2009-08-27 12:24:16+00:00,1,0.3960985718969904,11.360808443334333
142039,4.0,2013-10-21 13:32:37+00:00,1,0.35212963108741135,11.359453016344014
57205,4.0,2014-02-19 16:12:34+00:00,1,0.3523967927250669,11.35084110462016
42651,3.3,2010-06-21 13:44:24+00:00,1,0.29078014351300413,11.348780422664655
107198,3.0,2012-10-26 22:09:32+00:00,5,0.2643767451366555,11.347442826143086
192664,3.0,2013-11-23 18:01:33+00:00,1,0.2643817858582743,11.347226475004573
103876,5.3,2010-09-10 00:21:00+00:00,2,0.4672800346120899,11.342235078371726
66391,3.7,2012-08-24 16:46:00+00:00,1,0.3262852672921578,11.339770350976337
160153,5.5,2013-03-19 18:53:32+00:00,1,0.485052380267021,11.338981569314749
44384,3.5,2012-12-27 20:43:54+00:00,1,0.3088560320763383,11.332140662659693
104086,3.5,2015-03-28 20:15:02+00:00,1,0.3088805873421788,11.331239784657265
177663,4.0,2014-02-16 12:29:00+00:00,5,0.3530346012205298,11.330334154700386
42178,5.0,2015-02-06 19:10:27+00:00,2,0.44130854514758416,11.32994150006291
137541,4.5,2015-06-06 07:43:21+00:00,1,0.39719086006224286,11.329565839694336
68182,4.5,2013-01-27 11:45:00+00:00,1,0.39723313790782266,11.328360024797876
120581,4.9,2009-01-31 15:46:08+00:00,1,0.4327210075949623,11.323693358993385
70893,4.0,2013-12-14 22:35:00+00:00,1,0.35350992281971094,11.31509963877305
11801,4.1,2010-12-14 22:43:08+00:00,4,0.3623925946168789,11.31369697091773
159294,4.5,2010-11-19 15:18:00+00:00,1,0.3977479815399886,11.313696634177845
31325,3.7,2010-02-27 14:39:00+00:00,3,0.3272963858717752,11.304738334170143
170819,5.5,2013-10-09 14:24:11+00:00,1,0.4865411364913089,11.304285675951773
158814,3.7,2011-03-25 08:57:36+00:00,1,0.32738264359570957,11.301759798143708
22340,4.1,2010-07-27 10:36:00+00:00,1,0.3628769159779045,11.298596905650642
72324,5.0,2015-04-08 18:55:13+00:00,1,0.4427107534311494,11.294055907267683
55711,3.0,2012-12-14 02:25:31+00:00,1,0.2656284098446732,11.293972665628111
51856,3.0,2013-01-13 05:08:57+00:00,1,0.26565508245904973,11.292838714886793
195034,3.7,2010-02-11 11:47:00+00:00,1,0.32769596585080135,11.290953766835797
198830,5.3,2012-05-16 20:38:50+00:00,1,0.46950738847234985,11.288427254030585
38187,3.5,2015-05-09 11:47:22+00:00,1,0.3101018593349629,11.286614041934532
147940,5.3,2010-03-14 12:44:40+00:00,1,0.46963385837236826,11.285387340615634
730,3.5,2014-12-13 02:35:04+00:00,2,0.3101599228565941,11.284501130142027
65879,3.3,2009-05-03 21:58:21+00:00,1,0.2924659482534807,11.283364848819543
107396,4.9,2010-06-11 06:24:00+00:00,2,0.43433135441110365,11.281709115022924
101116,3.7,2009-08-19 13:33:11+00:00,1,0.3283586291818108,11.268167397395626
21067,4.3,2009-03-30 17:01:07+00:00,1,0.3816173748633397,11.267830773008868
48315,4.1,2011-01-18 14:10:41+00:00,2,0.3639181813568333,11.266268656085144
11901,4.1,2012-04-29 02:11:07+00:00,1,0.3639890423403579,11.264075351384294
186279,5.3,2010-01-30 15:22:00+00:00,5,0.47066296562844234,11.26071177689388
104068,5.0,2014-02-01 22:42:00+00:00,6,0.44422470395359637,11.255564932566873
89263,3.3,2009-10-31 22:55:53+00:00,1,0.2932028398554796,11.25500694886372
14396,5.0,2014-03-31 12:41:00+00:00,1,0.4443966235453045,11.251210596766088
116724,4.0,2012-10-07 01:49:00+00:00,1,0.35563548944142,11.24747141035506
123734,3.7,2009-10-15 00:15:58+00:00,1,0.32908951474983894,11.243141559258113
49813,5.5,2013-08-22 13:49:00+00:00,3,0.4892348413767263,11.242044790846828
142589,3.0,2013-03-09 19:12:52+00:00,1,0.2668748540838064,11.241223944830386
135711,4.9,2011-05-02 20:01:00+00:00,2,0.4360378273438173,11.23755714005137
171937,4.9,2011-02-16 21:53:00+00:00,1,0.4360739132471413,11.23662721191709
170855,4.0,2015-01-21 19:08:24+00:00,1,0.3560702435325474,11.23373849023801
90292,3.7,2009-01-02 11:25:36+00:00,2,0.329582936155638,11.22630935678284
49133,3.5,2015-05-30 17:52:26+00:00,5,0.3118440838796766,11.223557479289736
170923,3.3,2009-08-10 04:48:49+00:00,1,0.29417847980406925,11.217679832317742
58692,3.7,2009-09-22 11:34:34+00:00,2,0.32996195090492886,11.213414122000001
54070,3.5,2014-12-06 22:22:00+00:00,3,0.3121375269858725,11.213006118800998
136616,3.7,2012-07-04 03:26:57+00:00,2,0.3300543975170514,11.210273299900054
184493,4.5,2012-05-15 16:02:38+00:00,1,0.40152649763304676,11.207230473024795
190906,4.1,2011-06-09 09:13:53+00:00,1,0.36593316144338023,11.204231898054914
72066,3.7,2011-02-25 21:14:00+00:00,1,0.3302479903389589,11.20370178847237
878,4.1,2009-08-22 20:11:27+00:00,2,0.3659782818076676,11.202850561921242
141034,2.9,2010-08-23 09:35:00+00:00,1,0.25890244967883624,11.201130014788955
140433,3.5,2014-12-20 15:35:00+00:00,1,0.3125130062493349,11.19953387542394
143626,3.3,2011-10-18 15:51:00+00:00,1,0.29466760741069264,11.199059268841276
1163,5.5,2013-05-22 16:26:00+00:00,5,0.4911654360126126,11.197856357015247
53186,2.9,2011-03-23 22:55:00+00:00,4,0.25899189759564634,11.197261485483432
81928,4.0,2014-10-31 23:37:22+00:00,2,0.35730551502976854,11.194901370796766
89006,2.9,2011-12-09 13:34:00+00:00,1,0.25908478007235963,11.193247242042009
150111,5.5,2014-02-05 16:56:00+00:00,1,0.49139828217629405,11.192550319145845
180785,4.0,2014-12-12 10:10:15+00:00,1,0.35746634135368927,11.189864715241162
103873,5.0,2014-01-30 15:17:59+00:00,1,0.4469595619686354,11.1866943353387
30927,4.5,2012-01-24 07:47:00+00:00,1,0.4023859833256958,11.183292128636719
73001,5.0,2015-06-11 11:17:56+00:00,2,0.44714370458972785,11.182087433362613
134747,2.9,2011-10-18 15:12:00+00:00,2,0.2593824336629251,11.180402462291
131997,2.9,2009-12-29 19:49:00+00:00,1,0.259392976521848,11.179948042100285
194988,5.5,2014-10-09 00:02:18+00:00,1,0.49211386511980515,11.17627522780937
37272,4.5,2013-07-17 20:24:32+00:00,1,0.4027816363533425,11.172306763390646
193097,4.9,2010-01-30 16:04:00+00:00,1,0.43867289573316626,11.170054151192755
79788,3.7,2012-02-02 03:31:01+00:00,1,0.3313582532297257,11.166162194351157
197556,2.9,2011-01-25 13:25:59+00:00,1,0.2597255472967292,11.165632453887298
